date,area,average_price,code,houses_sold,no_of_crimes
11/1/2006,camden,407617,E09000007,331,3671
12/1/2006,camden,428775,E09000007,340,2938
1/1/2007,camden,433901,E09000007,297,3374
2/1/2007,camden,441611,E09000007,283,3007
3/1/2007,camden,439974,E09000007,327,3578
4/1/2007,camden,451966,E09000007,265,3074
5/1/2007,camden,441267,E09000007,310,3108
6/1/2007,camden,454121,E09000007,330,2968
7/1/2007,camden,466114,E09000007,340,3056
8/1/2007,camden,490494,E09000007,368,2826
9/1/2007,camden,499913,E09000007,300,2807
10/1/2007,camden,500648,E09000007,303,3029
11/1/2007,camden,495249,E09000007,267,2920
12/1/2007,camden,482569,E09000007,240,2360
1/1/2008,camden,486659,E09000007,217,2611
2/1/2008,camden,505472,E09000007,189,2605
3/1/2008,camden,510059,E09000007,162,2803
4/1/2008,camden,510072,E09000007,162,2636
5/1/2008,camden,505894,E09000007,206,2745
6/1/2008,camden,506171,E09000007,237,2865
7/1/2008,camden,521992,E09000007,200,3010
8/1/2008,camden,525296,E09000007,164,2635
9/1/2008,camden,515019,E09000007,159,2598
10/1/2008,camden,498394,E09000007,117,2937
11/1/2008,camden,472362,E09000007,117,2848
12/1/2008,camden,457290,E09000007,122,2571
1/1/2009,camden,446897,E09000007,96,2661
2/1/2009,camden,453141,E09000007,89,2458
3/1/2009,camden,465563,E09000007,118,2947
4/1/2009,camden,451643,E09000007,125,2604
5/1/2009,camden,442606,E09000007,157,2755
6/1/2009,camden,434898,E09000007,181,2782
7/1/2009,camden,451204,E09000007,224,2995
8/1/2009,camden,467171,E09000007,214,2539
9/1/2009,camden,475211,E09000007,251,2527
10/1/2009,camden,471298,E09000007,241,2990
11/1/2009,camden,449490,E09000007,212,2888
12/1/2009,camden,446413,E09000007,278,2503
1/1/2010,camden,454547,E09000007,210,2532
2/1/2010,camden,480598,E09000007,185,2577
3/1/2010,camden,498893,E09000007,218,2911
4/1/2010,camden,499767,E09000007,163,2903
5/1/2010,camden,490244,E09000007,181,3013
6/1/2010,camden,492592,E09000007,231,2807
7/1/2010,camden,524202,E09000007,304,2788
8/1/2010,camden,549963,E09000007,273,2694
9/1/2010,camden,550372,E09000007,270,2688
10/1/2010,camden,540612,E09000007,228,2959
11/1/2010,camden,532976,E09000007,249,3175
12/1/2010,camden,543887,E09000007,221,2533
1/1/2011,camden,540301,E09000007,221,2661
2/1/2011,camden,542726,E09000007,177,2631
3/1/2011,camden,547549,E09000007,190,3385
4/1/2011,camden,556409,E09000007,212,2990
5/1/2011,camden,544622,E09000007,162,3350
6/1/2011,camden,545294,E09000007,227,3280
7/1/2011,camden,547387,E09000007,256,3238
8/1/2011,camden,563690,E09000007,263,2774
9/1/2011,camden,576482,E09000007,267,2867
10/1/2011,camden,573535,E09000007,249,3112
11/1/2011,camden,567064,E09000007,204,3168
12/1/2011,camden,547657,E09000007,192,2765
1/1/2012,camden,548416,E09000007,174,2743
2/1/2012,camden,550841,E09000007,165,2521
3/1/2012,camden,568979,E09000007,210,3076
4/1/2012,camden,574962,E09000007,153,2759
5/1/2012,camden,575996,E09000007,198,3166
6/1/2012,camden,575350,E09000007,204,2871
7/1/2012,camden,600406,E09000007,259,3053
8/1/2012,camden,614424,E09000007,245,2688
9/1/2012,camden,613483,E09000007,224,2480
10/1/2012,camden,594506,E09000007,172,2789
11/1/2012,camden,596278,E09000007,211,2827
12/1/2012,camden,620351,E09000007,198,2699
1/1/2013,camden,627541,E09000007,235,2734
2/1/2013,camden,651998,E09000007,156,2366
3/1/2013,camden,635099,E09000007,169,2413
4/1/2013,camden,649540,E09000007,214,2404
5/1/2013,camden,651476,E09000007,253,2505
6/1/2013,camden,671439,E09000007,213,2568
7/1/2013,camden,685330,E09000007,318,2596
8/1/2013,camden,707359,E09000007,289,2552
9/1/2013,camden,705755,E09000007,282,2345
10/1/2013,camden,689918,E09000007,243,2593
11/1/2013,camden,662701,E09000007,263,2148
12/1/2013,camden,671215,E09000007,295,2079
1/1/2014,camden,695470,E09000007,245,2302
2/1/2014,camden,719848,E09000007,187,2135
3/1/2014,camden,720064,E09000007,242,2420
4/1/2014,camden,728942,E09000007,293,2181
5/1/2014,camden,746938,E09000007,228,2330
6/1/2014,camden,769628,E09000007,225,2305
7/1/2014,camden,787361,E09000007,281,2262
8/1/2014,camden,794040,E09000007,261,2142
9/1/2014,camden,803461,E09000007,232,2306
10/1/2014,camden,780638,E09000007,232,2524
11/1/2014,camden,769852,E09000007,164,2533
12/1/2014,camden,761594,E09000007,190,2499
1/1/2015,camden,769724,E09000007,181,2429
2/1/2015,camden,769171,E09000007,153,2313
3/1/2015,camden,756915,E09000007,224,2608
4/1/2015,camden,749621,E09000007,160,2516
5/1/2015,camden,745684,E09000007,187,2802
6/1/2015,camden,770154,E09000007,199,2662
7/1/2015,camden,793213,E09000007,273,2582
8/1/2015,camden,819744,E09000007,214,2307
9/1/2015,camden,833334,E09000007,243,2453
10/1/2015,camden,828316,E09000007,216,2640
11/1/2015,camden,816648,E09000007,249,2569
12/1/2015,camden,796767,E09000007,188,2464
1/1/2016,camden,808531,E09000007,171,2398
2/1/2016,camden,827590,E09000007,169,2430
3/1/2016,camden,854686,E09000007,438,2375
4/1/2016,camden,838254,E09000007,133,2316
5/1/2016,camden,807401,E09000007,114,2568
6/1/2016,camden,770905,E09000007,193,2449
7/1/2016,camden,753956,E09000007,163,2701
8/1/2016,camden,769512,E09000007,136,2579
9/1/2016,camden,786866,E09000007,157,2512
10/1/2016,camden,805146,E09000007,162,2623
11/1/2016,camden,830455,E09000007,152,2503
12/1/2016,camden,832126,E09000007,209,2720
1/1/2017,camden,856070,E09000007,154,2461
2/1/2017,camden,824403,E09000007,149,2578
3/1/2017,camden,813907,E09000007,221,3035
4/1/2017,camden,799226,E09000007,177,2916
5/1/2017,camden,815494,E09000007,161,3379
6/1/2017,camden,843239,E09000007,244,3391
7/1/2017,camden,865076,E09000007,153,3521
8/1/2017,camden,864580,E09000007,198,3383
9/1/2017,camden,864603,E09000007,187,3297
10/1/2017,camden,834802,E09000007,184,3613
11/1/2017,camden,846354,E09000007,194,3414
12/1/2017,camden,844416,E09000007,173,2956
1/1/2018,camden,859593,E09000007,127,3100
2/1/2018,camden,875078,E09000007,152,2766
3/1/2018,camden,853396,E09000007,153,2931
4/1/2018,camden,866438,E09000007,132,2831
5/1/2018,camden,837928,E09000007,142,2976
6/1/2018,camden,850613,E09000007,160,3024
7/1/2018,camden,837712,E09000007,161,3114
8/1/2018,camden,827363,E09000007,189,2860
9/1/2018,camden,817464,E09000007,137,2893
10/1/2018,camden,808321,E09000007,127,3057
11/1/2018,camden,807225,E09000007,163,3137
12/1/2018,camden,867795,E09000007,196,2965
1/1/2019,camden,867808,E09000007,102,3057
2/1/2019,camden,864136,E09000007,119,3170
3/1/2019,camden,807895,E09000007,132,3457
4/1/2019,camden,822533,E09000007,126,3234
5/1/2019,camden,836880,E09000007,104,3294
6/1/2019,camden,871354,E09000007,146,3162
7/1/2019,camden,881212,E09000007,152,3461
8/1/2019,camden,855721,E09000007,121,3210
9/1/2019,camden,828560,E09000007,127,3342
10/1/2019,camden,799950,E09000007,137,3736
11/1/2019,camden,818880,E09000007,125,3447
12/1/2019,camden,807466,E09000007,,3191
1/1/2020,camden,810298,E09000007,,3214
1/1/1995,croydon,69158,E09000008,375,
2/1/1995,croydon,68951,E09000008,342,
3/1/1995,croydon,68712,E09000008,447,
4/1/1995,croydon,68610,E09000008,377,
5/1/1995,croydon,68845,E09000008,449,
6/1/1995,croydon,69053,E09000008,466,
7/1/1995,croydon,69142,E09000008,427,
8/1/1995,croydon,68993,E09000008,480,
9/1/1995,croydon,69394,E09000008,480,
10/1/1995,croydon,68935,E09000008,423,
11/1/1995,croydon,68880,E09000008,462,
12/1/1995,croydon,68407,E09000008,444,
1/1/1996,croydon,68006,E09000008,382,
2/1/1996,croydon,68032,E09000008,358,
3/1/1996,croydon,68270,E09000008,512,
4/1/1996,croydon,68898,E09000008,478,
5/1/1996,croydon,68832,E09000008,594,
6/1/1996,croydon,69052,E09000008,452,
7/1/1996,croydon,69400,E09000008,583,
8/1/1996,croydon,70480,E09000008,617,
9/1/1996,croydon,70697,E09000008,558,
10/1/1996,croydon,71406,E09000008,612,
11/1/1996,croydon,71398,E09000008,619,
12/1/1996,croydon,72097,E09000008,660,
1/1/1997,croydon,72165,E09000008,528,
2/1/1997,croydon,72207,E09000008,556,
3/1/1997,croydon,72230,E09000008,604,
4/1/1997,croydon,73528,E09000008,595,
5/1/1997,croydon,74830,E09000008,622,
6/1/1997,croydon,76819,E09000008,664,
7/1/1997,croydon,78690,E09000008,770,
8/1/1997,croydon,80606,E09000008,692,
9/1/1997,croydon,81653,E09000008,638,
10/1/1997,croydon,82352,E09000008,663,
11/1/1997,croydon,83177,E09000008,551,
12/1/1997,croydon,83834,E09000008,553,
1/1/1998,croydon,84643,E09000008,462,
2/1/1998,croydon,85365,E09000008,523,
3/1/1998,croydon,85751,E09000008,602,
4/1/1998,croydon,86037,E09000008,583,
5/1/1998,croydon,86236,E09000008,572,
6/1/1998,croydon,86840,E09000008,643,
7/1/1998,croydon,88133,E09000008,738,
8/1/1998,croydon,89331,E09000008,696,
9/1/1998,croydon,90928,E09000008,664,
10/1/1998,croydon,91165,E09000008,606,
11/1/1998,croydon,91461,E09000008,647,
12/1/1998,croydon,91828,E09000008,550,
1/1/1999,croydon,91179,E09000008,442,
2/1/1999,croydon,91102,E09000008,441,
3/1/1999,croydon,91471,E09000008,596,
4/1/1999,croydon,93440,E09000008,530,
5/1/1999,croydon,94895,E09000008,579,
6/1/1999,croydon,96008,E09000008,739,
7/1/1999,croydon,96700,E09000008,847,
8/1/1999,croydon,97742,E09000008,801,
9/1/1999,croydon,99323,E09000008,696,
10/1/1999,croydon,101977,E09000008,764,
11/1/1999,croydon,104762,E09000008,799,
12/1/1999,croydon,107480,E09000008,673,
1/1/2000,croydon,109119,E09000008,505,
2/1/2000,croydon,110941,E09000008,550,
3/1/2000,croydon,111889,E09000008,655,
4/1/2000,croydon,114686,E09000008,589,
5/1/2000,croydon,117832,E09000008,505,
6/1/2000,croydon,120124,E09000008,585,
7/1/2000,croydon,121235,E09000008,466,
8/1/2000,croydon,120921,E09000008,439,
9/1/2000,croydon,123050,E09000008,402,
10/1/2000,croydon,124661,E09000008,396,
11/1/2000,croydon,125098,E09000008,461,
12/1/2000,croydon,125773,E09000008,524,
1/1/2001,croydon,127511,E09000008,352,2800
2/1/2001,croydon,128762,E09000008,407,2604
3/1/2001,croydon,127734,E09000008,500,2819
4/1/2001,croydon,125019,E09000008,501,2774
5/1/2001,croydon,125998,E09000008,526,3039
6/1/2001,croydon,129022,E09000008,665,3066
7/1/2001,croydon,132897,E09000008,754,3103
8/1/2001,croydon,135558,E09000008,753,2839
9/1/2001,croydon,137157,E09000008,549,2688
10/1/2001,croydon,138691,E09000008,607,3077
11/1/2001,croydon,140118,E09000008,738,2995
12/1/2001,croydon,141645,E09000008,560,2743
1/1/2002,croydon,143108,E09000008,455,2998
2/1/2002,croydon,144641,E09000008,561,2832
3/1/2002,croydon,146049,E09000008,637,2930
4/1/2002,croydon,148537,E09000008,611,3238
5/1/2002,croydon,151795,E09000008,894,3263
6/1/2002,croydon,154509,E09000008,644,2992
7/1/2002,croydon,157328,E09000008,916,3257
8/1/2002,croydon,160483,E09000008,841,3166
9/1/2002,croydon,163974,E09000008,694,2958
10/1/2002,croydon,167439,E09000008,774,2906
11/1/2002,croydon,171614,E09000008,816,2955
12/1/2002,croydon,174796,E09000008,661,2795
1/1/2003,croydon,177880,E09000008,576,2880
2/1/2003,croydon,179868,E09000008,548,2579
3/1/2003,croydon,181540,E09000008,564,2851
4/1/2003,croydon,183801,E09000008,551,2793
5/1/2003,croydon,185932,E09000008,570,3108
6/1/2003,croydon,187553,E09000008,571,3121
7/1/2003,croydon,187761,E09000008,601,3034
8/1/2003,croydon,186702,E09000008,707,2551
9/1/2003,croydon,188268,E09000008,672,2735
10/1/2003,croydon,189355,E09000008,727,2963
11/1/2003,croydon,190747,E09000008,788,2783
12/1/2003,croydon,190002,E09000008,671,2679
1/1/2004,croydon,190401,E09000008,556,3010
2/1/2004,croydon,190354,E09000008,575,2996
3/1/2004,croydon,192275,E09000008,647,3107
4/1/2004,croydon,194279,E09000008,692,2927
5/1/2004,croydon,196513,E09000008,611,2779
6/1/2004,croydon,199033,E09000008,696,3023
7/1/2004,croydon,200128,E09000008,788,2704
8/1/2004,croydon,201797,E09000008,674,2969
9/1/2004,croydon,202307,E09000008,657,2633
10/1/2004,croydon,204325,E09000008,640,2727
11/1/2004,croydon,205519,E09000008,548,2759
12/1/2004,croydon,206133,E09000008,502,2519
1/1/2005,croydon,206825,E09000008,373,2652
2/1/2005,croydon,204754,E09000008,343,2368
3/1/2005,croydon,204802,E09000008,438,2744
4/1/2005,croydon,202976,E09000008,465,2954
5/1/2005,croydon,204439,E09000008,513,2898
6/1/2005,croydon,203802,E09000008,537,2762
7/1/2005,croydon,204598,E09000008,597,2803
8/1/2005,croydon,203256,E09000008,604,2642
9/1/2005,croydon,203882,E09000008,642,2579
10/1/2005,croydon,204015,E09000008,571,2773
11/1/2005,croydon,204773,E09000008,617,2656
12/1/2005,croydon,204766,E09000008,547,2611
1/1/2006,croydon,204536,E09000008,467,2643
2/1/2006,croydon,207312,E09000008,556,2357
3/1/2006,croydon,208650,E09000008,663,2819
4/1/2006,croydon,209106,E09000008,496,2663
5/1/2006,croydon,208380,E09000008,598,2904
6/1/2006,croydon,209865,E09000008,741,2610
7/1/2006,croydon,212185,E09000008,725,2557
8/1/2006,croydon,214493,E09000008,816,2400
9/1/2006,croydon,216165,E09000008,715,2465
10/1/2006,croydon,216699,E09000008,785,2611
11/1/2006,croydon,218396,E09000008,760,2681
12/1/2006,croydon,219548,E09000008,723,2142
1/1/2007,croydon,222691,E09000008,599,2811
2/1/2007,croydon,223464,E09000008,587,2217
3/1/2007,croydon,225720,E09000008,696,2542
4/1/2007,croydon,226610,E09000008,623,2394
5/1/2007,croydon,228084,E09000008,678,2561
6/1/2007,croydon,230189,E09000008,714,2564
7/1/2007,croydon,233835,E09000008,757,2679
8/1/2007,croydon,238536,E09000008,891,2276
9/1/2007,croydon,240249,E09000008,665,2356
10/1/2007,croydon,242725,E09000008,745,2555
11/1/2007,croydon,244209,E09000008,694,2492
12/1/2007,croydon,247677,E09000008,531,2229
1/1/2008,croydon,248005,E09000008,400,2642
2/1/2008,croydon,246977,E09000008,438,2397
3/1/2008,croydon,245128,E09000008,399,2548
4/1/2008,croydon,243468,E09000008,382,2358
5/1/2008,croydon,242414,E09000008,395,2665
6/1/2008,croydon,239830,E09000008,326,2727
7/1/2008,croydon,237926,E09000008,292,2802
8/1/2008,croydon,238642,E09000008,265,2587
9/1/2008,croydon,233163,E09000008,246,2728
10/1/2008,croydon,226844,E09000008,254,2700
11/1/2008,croydon,216988,E09000008,198,2698
12/1/2008,croydon,212597,E09000008,237,2655
1/1/2009,croydon,207072,E09000008,142,2576
2/1/2009,croydon,204911,E09000008,160,2487
3/1/2009,croydon,202464,E09000008,221,2788
4/1/2009,croydon,202637,E09000008,209,2744
5/1/2009,croydon,200479,E09000008,210,2746
6/1/2009,croydon,199415,E09000008,278,2803
7/1/2009,croydon,200103,E09000008,306,2755
8/1/2009,croydon,201442,E09000008,351,2655
9/1/2009,croydon,203917,E09000008,318,2603
10/1/2009,croydon,205123,E09000008,375,2600
11/1/2009,croydon,206571,E09000008,306,2807
12/1/2009,croydon,210343,E09000008,471,2503
1/1/2010,croydon,211896,E09000008,225,2597
2/1/2010,croydon,217607,E09000008,296,2490
3/1/2010,croydon,219481,E09000008,303,2836
4/1/2010,croydon,222847,E09000008,263,2708
5/1/2010,croydon,220281,E09000008,290,2664
6/1/2010,croydon,219297,E09000008,327,2890
7/1/2010,croydon,217832,E09000008,326,2740
8/1/2010,croydon,219854,E09000008,365,2689
9/1/2010,croydon,220917,E09000008,307,2722
10/1/2010,croydon,220973,E09000008,324,2712
11/1/2010,croydon,217848,E09000008,280,2854
12/1/2010,croydon,214845,E09000008,319,2360
1/1/2011,croydon,213990,E09000008,197,2687
2/1/2011,croydon,214081,E09000008,229,2489
3/1/2011,croydon,213551,E09000008,269,2772
4/1/2011,croydon,213975,E09000008,237,2625
5/1/2011,croydon,213419,E09000008,245,2807
6/1/2011,croydon,214114,E09000008,276,2838
7/1/2011,croydon,215233,E09000008,340,2865
8/1/2011,croydon,215870,E09000008,352,3004
9/1/2011,croydon,217591,E09000008,323,2537
10/1/2011,croydon,216699,E09000008,339,2727
11/1/2011,croydon,218799,E09000008,317,2712
12/1/2011,croydon,217809,E09000008,369,2309
1/1/2012,croydon,217209,E09000008,226,3161
2/1/2012,croydon,217908,E09000008,261,2362
3/1/2012,croydon,218199,E09000008,421,2836
4/1/2012,croydon,221232,E09000008,192,2566
5/1/2012,croydon,221817,E09000008,299,2815
6/1/2012,croydon,223323,E09000008,275,2707
7/1/2012,croydon,222293,E09000008,312,2713
8/1/2012,croydon,222026,E09000008,334,2614
9/1/2012,croydon,223036,E09000008,287,2565
10/1/2012,croydon,223602,E09000008,350,2674
11/1/2012,croydon,224418,E09000008,372,2870
12/1/2012,croydon,226742,E09000008,288,2533
1/1/2013,croydon,225826,E09000008,253,2424
2/1/2013,croydon,224199,E09000008,299,2261
3/1/2013,croydon,223504,E09000008,358,2372
4/1/2013,croydon,224769,E09000008,297,2250
5/1/2013,croydon,230346,E09000008,385,2348
6/1/2013,croydon,234713,E09000008,411,2421
7/1/2013,croydon,238170,E09000008,440,2622
8/1/2013,croydon,240106,E09000008,436,2380
9/1/2013,croydon,240106,E09000008,404,2266
10/1/2013,croydon,242224,E09000008,535,2515
11/1/2013,croydon,243100,E09000008,486,2361
12/1/2013,croydon,246215,E09000008,548,2231
1/1/2014,croydon,249311,E09000008,455,2484
2/1/2014,croydon,253192,E09000008,468,2031
3/1/2014,croydon,257225,E09000008,532,2301
4/1/2014,croydon,265667,E09000008,517,2122
5/1/2014,croydon,271044,E09000008,469,2229
6/1/2014,croydon,274344,E09000008,507,2367
7/1/2014,croydon,276361,E09000008,531,2459
8/1/2014,croydon,283801,E09000008,552,2303
9/1/2014,croydon,290460,E09000008,539,2402
10/1/2014,croydon,294574,E09000008,541,2565
11/1/2014,croydon,291730,E09000008,460,2528
12/1/2014,croydon,290220,E09000008,439,2556
1/1/2015,croydon,288819,E09000008,403,2475
2/1/2015,croydon,290155,E09000008,412,2172
3/1/2015,croydon,292750,E09000008,479,2628
4/1/2015,croydon,295859,E09000008,415,2399
5/1/2015,croydon,297565,E09000008,489,2617
6/1/2015,croydon,299876,E09000008,492,2673
7/1/2015,croydon,306206,E09000008,554,2473
8/1/2015,croydon,313112,E09000008,494,2325
9/1/2015,croydon,320175,E09000008,538,2304
10/1/2015,croydon,323263,E09000008,510,2370
11/1/2015,croydon,326504,E09000008,505,2557
12/1/2015,croydon,330486,E09000008,475,2339
1/1/2016,croydon,332811,E09000008,375,2334
2/1/2016,croydon,337821,E09000008,413,2260
3/1/2016,croydon,342038,E09000008,832,2312
4/1/2016,croydon,348190,E09000008,312,2454
5/1/2016,croydon,352808,E09000008,389,2724
6/1/2016,croydon,358488,E09000008,411,2578
7/1/2016,croydon,363898,E09000008,487,2824
8/1/2016,croydon,369722,E09000008,491,2636
9/1/2016,croydon,369069,E09000008,436,2609
10/1/2016,croydon,368082,E09000008,430,2524
11/1/2016,croydon,363662,E09000008,369,2426
12/1/2016,croydon,363571,E09000008,367,2518
1/1/2017,croydon,363241,E09000008,360,2512
2/1/2017,croydon,367221,E09000008,423,2312
3/1/2017,croydon,368767,E09000008,447,2683
4/1/2017,croydon,369562,E09000008,408,2395
5/1/2017,croydon,368801,E09000008,404,2603
6/1/2017,croydon,373122,E09000008,451,2613
7/1/2017,croydon,377038,E09000008,430,2694
8/1/2017,croydon,378273,E09000008,434,2605
9/1/2017,croydon,378859,E09000008,460,2523
10/1/2017,croydon,375688,E09000008,420,2530
11/1/2017,croydon,375640,E09000008,384,2569
12/1/2017,croydon,374441,E09000008,394,2549
1/1/2018,croydon,372312,E09000008,326,2608
2/1/2018,croydon,371040,E09000008,277,2417
3/1/2018,croydon,366045,E09000008,314,2544
4/1/2018,croydon,368281,E09000008,283,2509
5/1/2018,croydon,370541,E09000008,329,2655
6/1/2018,croydon,373886,E09000008,386,2425
7/1/2018,croydon,374361,E09000008,383,2702
8/1/2018,croydon,372035,E09000008,417,2579
9/1/2018,croydon,371793,E09000008,350,2516
10/1/2018,croydon,370363,E09000008,420,2810
11/1/2018,croydon,368735,E09000008,405,2620
12/1/2018,croydon,364189,E09000008,293,2646
